edad,ingreso_mensual,antiguedad_cliente,saldo_promedio,cantidad_productos,transacciones_mensuales,uso_banca_digital,deuda_vigente
53,4449234.7765941275,20.655428273946633,5972730.870196207,5,45.5304682696278,66.53690506286513,1692474.764929821
23,744644.0974314685,1.7934517093476212,405068.6746255893,2,42.717800625568884,87.2426706323448,374640.44250205613
48,4867053.191684859,15.287775666031358,5541942.345462441,7,51.27210703435809,63.15382537384959,1992723.5504973177
54,4298484.198634736,22.216498924083574,6046799.008990019,6,59.44912845308606,57.053147064652215,1911100.6330759504
30,1750183.984624283,4.90924968969469,910211.4613297464,4,60.11145002465738,91.21469739163666,2027022.0958017758
45,1655827.363743599,3.0249886023729293,406063.6708165381,3,23.081430683407774,54.65591298401716,7076670.204858034
28,829356.8938427683,1.2648535618854244,236049.7704552294,2,44.454243566686976,88.14038014239519,473569.4710915214
25,1037329.936021249,2.224602221261611,320077.7826976906,1,46.06447525577844,92.02759360742438,336631.59441336076
42,1491347.6519185302,8.11122307371053,1335725.9231033027,5,20.27190301920284,63.553432425076686,2937081.8362772176
43,1953601.8741793286,6.380532205079864,960108.0188827146,3,50.418834197260466,86.6154622395576,2139878.1601877804
52,4922768.193157794,14.420309464545426,7772122.778443196,5,48.039588605232396,69.75275230624695,2214922.8005072
32,1559695.309243976,6.267005985686606,1346963.7799691637,3,52.77124013718064,75.70002884651447,3398658.7223916645
36,1524124.689073517,7.336485122280404,1164123.8935338613,3,56.90846481381983,75.7900084066873,1706606.4327604542
40,1556733.4848578349,5.958306991935329,573356.7730329337,4,39.6493110352034,69.90431703580252,6348366.797372633
35,2075907.693705937,6.550472761336142,1017431.4501200091,3,55.84902890321119,71.02790601482351,2928209.268695425
45,1222114.6615962756,5.755537849590173,445564.15362003545,4,24.80748020299523,73.71226437301553,6184576.069059771
26,774209.4028253518,0.043868865783124766,163900.26520258584,2,50.567688954230704,94.39972831593893,458018.7038105405
28,940791.7214208806,2.9354437583592468,279696.05749643844,2,43.53559529109865,86.87535075450278,340087.3333452631
59,4609427.197363227,18.022334317262207,8506708.829338217,6,35.77639037780004,52.6085987552523,2293602.8478244715
58,3989083.007979306,17.343923501203665,8330630.238298442,7,51.27615370005853,53.57569984972138,1994267.7302124482
29,1197727.9126559836,3.556961450804123,98665.25093521626,4,30.083849742947653,65.40792186958834,4690171.252821565
41,2037436.5398351667,7.258901149473303,1029920.2028671681,5,64.79901478338392,67.17613012777495,3018658.917601325
34,1666678.118119375,3.3515596530262988,1264118.5913917206,5,67.91093558598874,65.58464215778271,2316637.146178046
39,1410425.3937179777,7.591545954982019,570642.7026541111,4,45.74415904543039,60.51133726309432,6226886.8729408765
23,1261912.5318778718,1.0725798914095594,366174.68988043733,2,51.8460434548385,88.22984196813918,413229.61084943893
48,5281301.66334193,14.977776208841329,6808696.123829627,6,60.50556879563885,50.672747821043046,1759576.5962004687
38,2117090.622173904,6.812913453769488,1648447.963259074,4,54.078634462224116,63.37686285363867,2636228.147554409
36,1287941.4234410056,6.398470708770752,165705.51803688493,4,24.69981677507974,78.55077802530309,5681243.217144391
39,1403646.5533324378,5.905090241550015,331963.8241673119,4,34.944097604415845,38.443102661276455,6133885.773320441
41,1803456.2912321175,6.6645836328410395,1216941.7396314805,4,57.417232668488275,63.20578593937074,1760474.9824605067
26,1008451.4652009232,-0.187477941218388,261837.68547259815,1,43.143647151379525,88.60492807681078,758020.4843826455
29,943794.1534270972,3.331479245359793,432621.0419276948,1,49.671332189876196,90.99540899795358,685540.2062449886
21,1112255.3510823748,4.073417664412248,296922.35913734196,1,61.89941466914678,84.87323079838552,532554.3809996848
45,1802742.4575385095,7.026946415660085,326053.3738966717,3,42.41539174681293,78.0487755644862,5646879.000055805
35,1440705.782764537,3.2053594426189016,435161.9652687027,4,21.743363610636415,60.71675711426718,6932565.464304736
42,1322146.180192609,4.31859345702001,487856.11355286086,3,21.340974755577,73.39030740251648,5756515.019734943
50,1529434.5607814107,4.7394845188359005,284968.97946924786,4,31.90389622032344,72.81683278971933,7759080.278719299
35,1625569.2977827566,5.121432299431982,1550576.23558527,4,50.90359711035907,73.51557199040636,2619708.70154559
51,1532095.4418456145,9.091084299307504,404733.8134916113,3,32.96224034255983,71.53006002176551,5886667.6126738
35,2021043.8698082452,7.713869580107471,1406086.5479337052,5,56.58121008741256,79.68437329876001,3295323.8824410373
27,658361.72364999,2.6291847742339076,168327.01159245512,1,48.179170737116166,83.58776894980413,346288.94976028445
21,929398.9814219468,2.3380290058734183,218766.81105001847,2,47.48442141685343,87.87448683623342,269163.7818801508
45,5119989.420707528,15.572413226073724,7075644.152343298,6,44.108762968616176,57.931328027513246,1620726.7044657494
55,5136943.107097396,11.581985703371645,5168087.487059162,7,41.93823182595993,61.309413661035556,1735601.737736589
26,821241.8164938027,2.676750971623111,187794.60561651064,1,24.420125574736822,90.9931756275839,293600.3514564
50,5807593.946450844,12.176127145036618,7826537.031139919,8,32.33167053286239,58.5739462651925,2058299.1467523635
42,2052361.3251973805,4.263825609128821,1460658.624656431,3,50.563508482422876,72.01662562928881,2967935.0064023216
39,1078285.318364812,5.580239861050149,197740.1448684968,2,27.39198361132155,72.27098774771846,6288832.848032588
51,1808727.1605292037,4.870742474038451,1544062.340952033,4,32.55183369533882,67.89149846650353,2452623.522254385
38,4652156.17725974,16.26345516018465,6213641.66732933,5,49.36599695306176,64.8031647382861,1928380.5160313589
38,2142266.247805029,10.272674670825861,1425367.2627754223,4,48.49921242262841,73.52523056048544,3301182.181833029
45,1409923.0323139108,6.4166380430656265,218512.8277011134,4,45.59925080552702,59.809854433925,6476638.706612051
38,1881280.9041941548,5.691091155475306,1003867.706575908,4,49.86935928433536,74.01090071649206,2469540.0106225233
39,1558426.6636804556,3.7956644680598948,526525.3796879768,2,14.559543653640862,71.37986107005352,4880592.61922106
49,5033613.733614978,12.312199092541077,6424555.36244955,8,53.08034118085372,54.297098831854875,2110828.684534022
35,1926634.3995206745,5.6220225999963285,1158331.4007505835,5,36.30781061173429,64.53705960375488,2227761.4574044365
40,1437308.5361251172,3.5996741045897016,463529.86135718366,4,35.785064403483574,72.23471312534264,6956055.77296692
21,818633.7026410177,2.602574594197036,462558.47757705336,2,27.776001783602585,87.54850324137827,589274.6211504195
30,1597555.888621289,6.855534882886504,776294.2450816706,3,71.47529144748181,58.35137950147313,2512077.6658273945
46,1002800.9592823554,0.2639482017111794,169031.97739249907,2,30.691037193956664,70.5905195849224,6301320.10110246
28,892348.3167320178,1.7400286251950994,382971.4780869059,2,60.17129945056484,86.19704433109037,495779.13748865505
33,872029.4116367559,2.3338096933026433,225072.9523589068,2,37.74176711810845,90.15892058050444,385712.30554128205
52,1191717.996813403,6.50548870630413,79858.47263583908,4,39.66868901265702,71.26577213665223,7693507.957854396
22,781112.7891753156,1.8371412697832454,354717.2626958104,2,34.024452967624406,90.58357965108998,529774.0063725136
25,1632578.4973765844,8.036674795612159,768122.5953283951,3,37.51929174857073,79.18364388892245,5407312.633306308
46,4708192.044215372,12.561848659117741,6249840.050624758,7,37.72423186659143,53.41149752674851,1401681.415655783
23,1148692.7178830416,1.573971511890802,346231.7309486748,1,36.10487115565733,95.82579441004081,465118.3442109119
23,792117.463330993,2.830819478893992,427402.57756547054,1,35.12438905557693,90.13597191048272,436564.30529782263
39,1724833.7333070214,8.636690425216514,1147048.8654238794,5,71.75665254802274,76.06047329797251,2453824.0260720067
41,2014078.167431892,6.595675258395677,1331326.4228658334,3,65.62271628803565,65.27445233353937,1805601.7803243087
47,4715785.633156933,13.694603191853831,7179104.6414316,7,54.96762861966387,69.55748969043222,2130884.9643146484
34,1106778.4439666984,1.3761029997161938,355612.9922191179,1,37.22488654027609,91.68700516124483,670798.6334261907
42,1813900.4034090387,7.53300526999787,455547.15261960623,4,36.82528996978426,50.60187781668041,6726395.176634378
42,1641431.6369032313,5.316391516537551,560191.8029961663,4,13.62518412423805,53.16570776765363,6160295.210909503
32,1942611.1507181253,7.8857607605583215,1219477.8551066073,4,57.48289558634849,94.45652520750576,2296414.6600083834
55,1210750.2049353023,3.9291965247753566,630974.7773521937,2,24.611108555822835,66.16034742914664,5407507.328522727
39,1702000.2274189526,5.603381490204014,1486595.3104101499,4,54.2176461353718,66.90113428998954,2863815.954716804
38,1103623.8936863863,3.9484928918109814,366126.7589340255,4,35.161357384829415,39.42887732389516,5774321.582038363
60,3925341.748760836,18.657365611040298,4549204.358588983,5,40.469882944917785,60.36688927083284,1989023.8332337725
72,5092326.761416343,15.004169926240595,6041853.652968063,6,24.320317549873515,46.96616646352016,2384535.7924433514
51,4313437.8934367215,11.72550775224424,8054381.45558873,6,49.11172217347629,44.04422282954952,1379991.189323885
66,4759525.393421233,16.88142661156738,6792021.769537719,6,35.43749488592021,62.56746725221252,2509826.873563101
38,1732507.293251937,2.6856361030177647,657160.8230891239,2,24.974005774853563,70.2876705023987,5936725.563078996
59,4849315.326358816,12.462734112468102,6691053.175808259,5,33.2187244383054,46.12318377977928,2073108.8988499744
53,1598396.4679488163,6.626004936653511,572705.6663938875,2,42.93025542557008,68.15735884701184,5791111.23844961
33,2078325.4983079243,8.743695916739492,1246598.3643884812,4,69.9307504534616,72.92809043286923,3295596.091792376
32,1804594.7864471409,8.842382823786131,356093.5920858376,2,31.912278632019422,51.490483974565265,6398414.165823459
28,736270.9257510542,0.13960752034466006,247027.49535531516,1,34.01696824006626,90.9461705291912,355935.77965305705
36,1615448.9562089564,5.041020314987953,1546618.776412778,3,68.73994995507854,67.63148222801011,3217288.7104080506
54,5010794.977888016,12.951047326216674,6979886.653011947,7,36.78248948832007,60.076439942378634,1989245.3846147566
30,1650895.2614408168,5.472410784483749,1040591.4409694587,5,54.363708757340284,73.66807812500467,2830786.8316215123
33,1565137.9871004415,4.494450848173435,154133.4016669605,3,35.52511162787865,91.02420684077973,4762404.308072105
37,1483728.6986803992,6.669407343451477,1186923.9462718323,4,57.19002931437367,66.57217744335502,808630.2169002767
33,1798171.4400419227,8.855213279494729,723334.8531425343,5,53.9804961702226,64.552082923688,2556469.722976634
26,845143.4735976964,2.1156177305289297,400126.2839567005,2,53.85751995209222,95.7669916683863,608877.4716998173
35,1403914.562711416,4.23480752812467,297189.88014182786,2,41.03389150624784,57.614363357631404,6077451.676474566
51,1456704.9191840747,5.092305973312387,307124.5760207741,4,42.58677803992972,59.76264367010159,6716172.536863494
46,1990668.6471987902,9.02853925007346,805451.3905680019,3,71.56547398135274,76.94704210919541,1972813.9419260058
50,3843234.794779771,15.555300809466981,5913351.178662369,7,37.80689365531109,53.73455798482836,1403194.717474479
64,4995881.77705581,19.54888734771603,7321815.901238981,7,34.71650427539546,55.10380068046237,1047640.7801853919
47,1291765.0544236605,8.49395406901471,434423.4723868215,3,44.327975257930646,50.55481269680183,6191033.934057886
27,812141.0340433532,2.310229562445098,459135.7581458361,1,42.08701369034166,86.63470691289741,462069.87592101056
62,4758247.044652543,15.56361507574854,6837334.287431067,7,29.66390386972542,57.89878137861141,1141852.6475747242
54,5136605.722694082,17.69711090483825,7094030.607317346,7,36.5785213480989,60.43514709150427,1678154.2268383303
41,1511488.5563801418,5.4581439650738774,892631.3444187278,5,62.27149695614044,72.82211732875822,2345756.5915474426
57,1151203.4797521743,4.949986400970157,492279.28792651603,2,28.19043743206835,69.34612879780971,4563433.328285872
64,4984217.661459705,10.341051440658953,6235451.334165409,7,44.7505479140379,56.1321734866487,2502988.9469130784
25,818837.2106481276,2.7586977959637546,545014.3100182551,1,33.34065995151493,77.55079575054106,329631.1703578308
18,1104808.2992392862,0.10901755740126862,313764.1429532348,1,48.854216799102645,96.73679750002411,735558.3813554262
30,945322.5530205416,1.8503421299128453,285231.15754232986,2,61.04966236940288,83.68937652143643,593419.6312197411
48,1510000.7603066447,6.012476921048265,213653.37570886253,3,22.48946330196639,42.90458192406777,7346396.868034098
18,1038843.9379680976,-0.11827659768947285,452958.4280500422,2,31.89017239103074,85.199987705872,672306.4636206133
35,1094650.1017043707,6.227002885927137,316731.53420609434,4,25.22393824768475,75.95771911880529,6841809.364311952
47,5503277.661294623,15.817337371832053,6400798.087658331,8,24.957960811478912,63.813236958089036,1944434.1344428426
46,1439665.1445903338,5.032301403321823,620337.190857382,4,36.323166090417985,48.417959355191044,6150383.398224951
28,623952.6438852274,3.7232650411065236,344382.1344037422,1,53.84669237754103,94.26390599773183,707267.4918088615
43,1844076.4518177907,8.645823880125224,1204903.3595793573,3,69.83149120425789,62.27294819740544,2968073.1971972687
43,1729547.774201871,5.9563468671119955,371585.165804675,3,18.71994176925448,57.94347642165777,6654285.9429495325
40,1825614.854396892,7.61464619622845,1221773.1610995526,5,58.93613375266143,73.21011226420045,2156139.9580015955
29,452457.86218579125,3.028760041170634,288932.4462628201,1,52.63804008498258,88.6854782369008,446300.45166857407
25,1114935.0893550797,0.6331323044646688,230471.90048926545,1,38.256302874695606,91.6795852848728,702830.051722911
46,4781532.652355052,17.166543789576856,7926642.121914088,5,39.20293732446732,38.17848411901565,1903741.7533934538
45,1573171.9337159633,5.4952236118594255,1205948.0919381701,5,58.60700722187168,77.80984041877741,2086420.7580361888
42,1685244.6161611683,3.391035876782148,566477.8221767044,2,36.62985558956221,70.96302146906757,6793396.461425785
48,1541918.1145803393,7.47043902381884,1142020.4761750344,5,57.01019296073658,65.25079685137283,2018780.016073679
35,1345597.9889760285,7.273322041347194,142000.52723899088,2,39.47610319595732,53.62082894302149,5994142.592037115
46,1212912.4031410965,3.1980148345335966,585732.5398920565,3,42.47393058874023,67.80814402491505,6201583.82515205
34,1744170.04998799,12.004604624797935,659067.3694746005,3,69.22369279316464,74.24294245932258,2970451.4705337174
17,735469.962455287,3.0556575571364495,172710.16247708525,1,47.71102466331178,91.56813699881204,306952.5946277081
24,1269038.0830508114,3.836687864402174,304226.45598507544,3,44.40327234364589,58.587426217783786,5279229.892482328
31,1097616.8545452394,0.5053903155551043,253306.6852257606,2,47.31640995163605,94.28757191962,448815.48723406065
30,1673358.2154684193,3.294054998128635,422990.2936258809,4,42.954351081314435,61.61434263048886,6469316.163172857
62,4960833.918644154,16.467030653523555,7118621.884195148,6,36.524873415203764,61.20239318173785,1544642.8520785018
52,4710309.236128486,16.884866895587553,5767869.137925456,6,40.410539593036155,54.669784924045814,1705762.564555878
27,925518.529578091,3.9739748238458343,250306.68283025257,2,37.54975066140159,90.82480432353427,734397.4390094978
35,1079043.4901978155,2.2592125194095303,202918.38501322875,2,53.14954466464159,89.6428821245572,501072.293763347
37,1864917.7962512954,5.640432643884674,652009.6037446469,4,60.57292013324077,75.68831380810175,2796708.6405618936
41,1299659.3522742165,6.199293576520825,190177.96538042295,3,38.26513905472207,54.03564813095801,7409796.468573102
42,1318249.7849270727,6.3029016864164475,330935.2422026403,3,41.35109057831543,100.17049975941953,4804089.22408545
27,1461071.9960702546,9.57034157182197,687364.001277802,4,46.8543009611121,88.80748899991572,2122720.541821719
34,1610980.4931848117,0.25928659341829796,445881.1047693059,3,29.594653928668116,76.29739153899534,5374377.948388567
39,1992186.1826829957,5.431549149797972,1144180.1791982658,5,64.3204921788498,68.00264629531593,2590630.6153376643
20,855212.574508181,2.28904534661965,173941.91624033358,1,33.27363189928434,87.95600348389061,425760.65967006027
28,1733955.3982557547,6.141143672436878,293354.1119833491,4,30.477978833116392,85.80862829451118,5800101.390622373
64,5061199.287410417,20.24104663050336,7521839.690394081,7,38.82129849703643,53.79340766697502,1592667.8339047837
25,872008.7400131938,1.4293963203894533,321382.89978251595,1,50.21122582562597,95.7490467211822,349737.32781014685
49,2180306.4655699143,5.350172016613916,504975.284002802,3,32.04345305531098,79.6576425412355,6917306.035434665
31,1813222.7538320003,5.440604757778222,429421.9894348359,2,31.44445720298304,50.20439975119712,4387961.654086187
29,798262.8777708086,1.4479008356680874,389716.38037099584,2,41.970346696642075,97.69865714456814,540816.3423640167
46,1911696.7066024656,5.905631271259824,1466681.5970390886,4,46.892522910859185,50.03062869546344,4053110.2197356233
43,1465184.0214484278,2.1799442811401386,589733.5175183185,4,43.81702880270693,51.30354020008639,7152057.229595462
34,1667035.384414369,11.4036981661418,1220615.9657965668,5,68.49617985182158,74.94007096870067,2686619.615833614
43,5345208.009427248,15.554936226959954,6501476.748137227,7,38.8151015877155,75.06811991321126,1303103.8937274923
26,948600.0855184479,1.1388853794603304,376516.87902262,1,49.613039039387736,97.20049581068773,660782.1523193329
45,4372454.668358708,15.944670956311622,7326246.90347772,5,48.505431872970405,59.808692926309156,1748401.5255236793
22,1047721.0590858433,2.783895731521152,377225.7155654825,1,48.45056950242146,89.22261357239597,261833.92087217048
55,5186502.625692821,12.613761539643676,7471889.663323169,8,61.34350523765457,50.352498283749135,1779624.2089618791
51,4719586.332059771,14.438273879653803,7948341.313272677,7,42.64706511837521,41.20039076623301,2523731.9568552277
35,1875029.3062877432,10.93280543597256,1090323.847004383,3,54.94961862541578,68.48468483157464,3053549.5424389825
24,821653.092234275,2.1693673719233506,406269.37130006996,2,49.67888488040735,91.36620658435974,473822.4553096115
41,1813056.707919154,6.591290879050959,1117336.2899113244,3,39.882769832355116,85.88293130517256,1907217.1097759637
49,5067098.0390819805,11.74898627468373,8188801.708184146,8,29.876838200176405,71.60733178072267,2400463.684336542
29,1824358.4953613777,8.957104282012603,832416.1367203251,3,92.71704425131405,96.69237239075252,2652452.1424621837
25,927599.0130069066,0.648882406058205,110666.11338098082,1,44.230002782491084,88.31684814860319,293188.4768990807
55,1499037.1455124987,7.700466671064478,534879.2715165466,3,27.72088810724677,72.51441177392738,5014827.113150221
35,1950757.8486451628,5.642556505446353,978626.588528082,4,76.57555884038855,87.60619638273442,2500701.3047480136
17,881656.2738326645,2.4447550574699437,384664.83828886517,2,52.46886801721531,93.70873937289835,762159.016274126
17,969604.3227975789,0.49023553300644074,447848.59213039756,2,53.480398321046394,86.90062890195009,370228.8770757441
49,1713333.1413756744,4.172970825956451,476597.2626272887,2,31.061628126507085,41.92424664112003,6625621.965136551
24,1208761.8282491255,1.9859248854924785,277548.18846923934,2,40.50747222279693,94.70369159956121,523323.9177162203
22,1045484.2248884358,3.287189782219344,162246.6960367765,1,50.805444164873116,85.67329863610144,626780.5982286433
46,4465040.864045712,14.646412051516545,5901862.752437098,5,62.57484354092835,58.93684487997058,2147764.9659205102
26,855160.8048415561,0.31746793850214683,402874.5828027277,1,57.24383936231672,84.86871086984802,506839.0048255918
55,3685748.6664397335,19.822519885361707,7013717.502054101,8,38.07091566539685,61.92314114177654,1901689.7190398707
29,1831018.272162123,7.172011763947405,1036121.4864282596,3,49.7721740364194,67.71400504153284,2541070.393940185
30,700411.698074659,1.4185445450930492,339311.53475116816,2,50.67532417892871,89.14841808980132,246441.34004584036
48,4569778.841621077,12.376617749129167,7238988.281364772,8,33.92890114897812,54.91569504869621,1442072.0011200737
58,1958004.5111656522,6.905002205005626,387104.63623443356,2,51.162241693704416,74.09512577641942,4985472.670021561
38,1300940.7158636982,6.570928539266031,639352.9542401782,4,40.62050139858088,74.46427961869833,5981485.238360161
39,1444499.50457732,5.122366916351476,382741.9485702396,2,34.473711686138664,86.36703764415495,7072286.238538881
39,1193094.3816591373,5.215678857445281,442185.4323904523,3,40.44835423180199,53.560736172104285,6088819.329907629
63,4050292.5018759537,16.064710016768075,5749652.493393361,7,33.16943411392631,69.64869553534845,1905422.655770688
25,1781281.4830923183,-0.1374110300804574,334359.2740187801,3,21.301319352514103,64.42066927287114,5720650.672582265
55,4382321.097108675,15.16452507125732,5922001.899967308,7,45.124966527422586,57.056863596016,2080338.5552056949
29,761945.1043680023,0.3979412632185382,376248.76388383226,2,38.841887708272,103.27599026405939,470914.99728862935
53,1725926.346345821,6.929510797634564,428903.3625833228,4,56.78646167342468,67.26675529473728,5713707.803041379
41,1626945.4045875724,8.629935198310267,1579604.3532588244,3,50.69411049428594,76.61935062948461,1525379.745771165
35,1340531.853615769,4.789576900896802,729283.634749375,3,31.26698076858694,59.16479184811849,7308038.748897428
19,802427.681236871,0.5022632735930181,353241.8108705251,2,65.87487327548214,87.16914396697614,408818.66927337914
36,1650426.627218688,8.118428689342238,1508614.8147484313,5,68.11393955447986,80.87001033635724,2128988.667715444
27,920994.5995078788,1.8732385720009446,405105.90822576266,1,43.67775934996692,91.15841115875337,470923.6856493
25,999340.5157029829,2.80662756152851,294770.41872922255,2,41.524498173628714,88.09015712366266,377576.17093352514
31,2097344.6850057947,8.15289406383433,1148417.3886797247,4,53.949206503448735,69.47593322322933,2518980.970686406
42,1522275.1186414454,6.0474961733782235,441191.7839659677,2,23.180739139736076,67.58310548680268,5296996.388808722
35,1610387.4993519888,7.1048014632650345,1399690.308829217,4,61.64537108216161,62.058736041351544,2579209.4166767374
46,1527441.4199076013,6.231264073880297,262130.49397028866,4,45.12124509873825,60.602625951080654,6689780.620883684
49,1976986.6674478191,7.597413281935319,62375.24077654001,3,38.80337874524788,74.94559039635897,4765726.828138115
35,1418644.4857853178,5.603581416375514,337729.6366840891,2,34.64866207079944,54.957990270366885,6798948.754050182
58,4268521.3390988065,14.619939604153519,7932167.894662408,8,44.2391945382941,30.454902493105457,1272742.169908577
54,4439292.559115912,15.267002921820152,6651978.727636732,8,27.95926261899603,55.10396647727915,2040298.826360959
38,5170078.360355866,14.912237566675698,6671945.231582179,7,47.94110998194914,55.460511915829926,1843060.0934144561
55,4586626.396454537,16.672780218418904,7316545.953994003,5,31.398999093641233,50.17946039614375,1540852.0395663322
49,1879236.6937628507,6.781067329804354,446699.0654513781,4,20.27202359137674,55.302959882842224,5758455.438735015
19,803005.5220757078,1.9392093730196043,328043.22433926986,1,40.88652621498202,90.80924646993357,443214.4166498453
62,4788007.813300471,18.818336389965,6534661.623092986,6,30.767892069831177,49.260289033530206,2971817.7961875973
53,3934504.883650513,16.551236445766857,7939306.753846386,6,35.76633048966538,49.29336596568991,1513989.7470394042
38,1774389.7413432728,6.178136028899662,190198.79053718355,3,33.529038419432716,56.43406864600772,6328213.523515081
55,4620500.602464157,15.07915504437884,7001347.734756444,5,29.216651437862595,48.60401247903351,1659913.1351783471
46,1357242.3672591588,5.068159921275239,142718.55497413524,4,51.43699117547348,73.276970838712,7359740.322133176
49,1757197.812786229,6.157091782004398,520650.88171426894,4,49.957396977063596,58.50012343072239,6014889.576379491
33,1450443.1122764735,5.27009499519788,541794.9675816266,3,40.43553276193664,52.45488014370386,6565431.086637619
52,4291334.981921255,14.046646403631566,6904302.317717751,8,46.057803463803445,60.54863975675973,2101243.051813072
40,1989507.1195771783,6.87958084074152,1351119.201000121,5,56.90618939562815,79.18454790937311,2599981.887551826
47,1720701.0692187161,6.108521151806025,652165.106108988,3,34.289464279274625,71.82689605549503,4835623.664436968
55,4187170.048387757,13.428875096274925,8157406.464130893,5,39.69068519454501,48.646795203438316,1613272.5807427582
43,1442046.6108401895,6.25654855783812,444358.86051497457,2,38.66084597652254,77.4034336264029,6351079.709617421
43,1537253.165493001,2.532742908661582,166314.85906091236,2,33.22289110073559,72.08055184947432,5104358.0609686095
22,758833.5803606465,2.982491233182688,167001.10283708957,2,57.640792939963966,88.13276237696691,481926.827018286
38,1865516.1112173917,6.29332817801488,1581916.3222899865,3,45.58259777450478,80.54258098458828,2964463.6295915227
60,4690315.474502082,17.670236636428612,7290605.625939102,8,31.902604498052867,56.496728737523476,1611734.073022034
52,4737899.664927579,14.285357641808009,8447054.058748813,6,40.89503095598177,50.15542025044182,1826890.4621026886
41,1761300.064742633,4.3590349678421285,1235557.7592859475,4,74.10576748358433,71.53849338574473,3826909.8556244466
59,4775761.531228762,11.736228494218622,8402470.87664359,7,50.93502491752399,45.69562638159532,2147240.940219503
67,4271358.505705817,15.000482619079975,7459769.538332321,5,41.94392507770937,51.601885020885064,1831851.473063488
39,1584156.4952371405,8.409619663717963,1378143.73009509,4,50.390696968559624,69.62530030994446,2798892.615419721
38,1858078.2848947865,7.307953426950104,1183089.1241741625,5,41.487727302958056,79.2401996984844,2493348.4557009134
29,2009233.214961156,7.022582101667698,1056038.837560843,4,54.46440255499703,86.53212572948635,2550359.601165298
53,4175662.554580395,19.337762419095263,5813408.020659662,5,42.79960770269351,61.522931059836274,2489086.3472128543
59,4141397.9346618354,15.202164168521003,6328978.893740773,8,43.57725474249698,31.706425000903536,1750331.432469612
63,5057021.473156447,18.46210879520551,7353857.916721705,6,27.848639841586774,45.99624685387301,1265570.2307978123
65,4352437.908181168,15.606090729112681,7890783.432661634,5,43.141778082023414,42.58928302554299,1796507.0565212923
34,1147769.9447036833,3.7887852381192886,350548.24699392694,2,50.249786061620824,45.72699377667844,5781936.450319079
52,4250828.798716227,15.428947273738798,5602371.550303307,7,33.64509488206521,60.80546251552346,2725551.331966378
53,4568052.1928879,18.818353575563286,5747324.693456674,7,43.97716264990557,54.828895912424905,1439227.6409010927
70,4485829.393447695,11.590017962684325,6870952.4905604655,7,43.69971269012245,79.96960646601548,1249521.693456686
74,4793928.945696954,15.673666040993815,7324044.91012699,6,37.78064117894599,57.749526142203706,1957670.8767000048
38,1873932.726946953,5.023257679237194,407429.7680438472,4,35.805023650751856,67.8196053075453,6977368.379715602
52,4547300.863444553,17.85124709021325,7114314.874688972,7,27.271980052804636,67.71992486978644,1770915.5681524766
38,1264009.3667729823,5.288337404977854,550404.0571504675,2,33.038851017315494,44.31904204136515,6180679.18098221
29,1390546.6902961482,3.7038723347707867,401126.90728970215,2,23.44738252216542,62.376210317281746,5747310.4396245405
45,1432720.9643651447,2.7432135619255003,337434.1234963039,3,25.7414652803158,74.12501679418966,6041542.305290727
29,1262924.0995643134,5.20972800208464,543398.8037430458,4,39.57713215178776,62.08427656950273,6258023.374851247
33,2075426.2044384987,6.570814679639732,722440.9868670173,5,51.96266875352312,62.88866597769291,2383515.1432135655
33,1606916.9058539884,7.988836902754237,1375327.3676347649,5,62.1609014753152,82.149776832536,2089665.843584851
41,1780377.6320470066,4.951610019337094,1167064.4141122196,3,49.815259694726336,66.55240285126973,2759561.876209946
37,1084087.775552612,7.989156961346648,191802.94397776044,4,39.92025195051921,79.65346209847633,5675617.780563665
36,1990379.6215249714,6.479810012450893,1159362.7673220912,3,59.994240155827335,77.19887160871451,1681447.6760698855
42,2205602.2129613687,7.3170193859965105,1033497.3449225946,3,85.40776696443254,79.34449118853298,2738289.7496009874
32,2055946.3650191827,4.007671967851593,1473237.101992763,3,71.83228179118055,67.88276160979073,2085161.158082891
60,4387058.152691726,19.69763088088081,5938857.866928648,5,39.615317960002834,41.99526825458043,1765289.9899609918
51,5176181.410404816,12.563533218490914,7971457.870554646,6,10.655822516005596,45.133898241390426,2887025.3228384024
24,1709022.8661290954,6.568965867439301,369119.3959480377,2,29.24858248279473,65.83365118153698,6345431.316839685
54,4259615.421927224,15.865964084782417,5773234.858793312,8,32.57539991859181,45.938382377383114,2015725.6563471311
38,1484780.2530719414,6.424108213112593,1400462.7916704284,3,25.327525721229122,72.46018174175886,2660243.157413065
42,2067853.640656806,3.1226810952084296,974396.4289596915,4,48.61125920251306,69.71806765994768,2127720.6733667636
36,2513761.068575142,6.772131080203123,897858.9867402888,3,63.264221356217554,73.96579225035278,2219540.8036453053
46,4193761.679699091,12.520316822912768,7975058.024098864,7,39.45227523612457,51.8130622538362,2350485.3800130663
34,1363205.4862321962,7.031562132703884,187532.44561200717,2,37.518133562423216,72.61180092270641,6343930.518858112
37,1859367.4467594002,8.380946881811118,1402874.5327165122,4,56.4409500798789,91.85856897550094,2127034.489082311
49,1536713.6527632757,3.337820799835458,442162.10904068133,3,32.633444634972136,71.36617875590349,5440157.443126111
50,4850228.9417577,16.258814154533297,7173473.973675035,8,43.136658952269634,54.91543027282048,2122158.252423605
27,924231.8920373493,2.3683450643175203,133146.3239380954,2,56.92970841657434,95.25801731725466,768806.204581724
